date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,rateUSD
2020-12-31,GOOG,USD,0001652044,2021-02-03,2021-02-02 20:12:25,2020,FY,182527000000,84732000000,97795000000,0.5357837471,27573000000.0,11052000000,17946000000,28998000000,6858000000,56571000000,141303000000,1865000000,135000000,13697000000,55941000000,0.306480685,41224000000,0.2258515179,-6858000000,48082000000,0.2634240414,7813000000,40269000000,0.2206194152,2.96,2.93,13616320000,13740560000,https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/0001652044-21-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204421000010/goog-20201231.htm,1.0
2019-12-31,GOOG,USD,0001652044,2020-02-04,2020-02-03 21:03:59,2019,FY,161857000000,71896000000,89961000000,0.5558054332,26018000000.0,9551000000,18464000000,28015000000,5394000000,54033000000,125929000000,2427000000,100000000,11781000000,50302000000,0.3107805038,34231000000,0.211489154,-5394000000,39625000000,0.2448148674,5282000000,34343000000,0.2121811228,2.48,2.46,13851920000,13971120000,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/0001652044-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204420000008/goog10-k2019.htm,1.0
2023-12-31,NFLX,USD,0001065280,2024-01-26,2024-01-26 16:01:56,2023,FY,33723297000,19715368000,14007929000,0.4153783955,2675758000.0,1720285000,2657883000,4378168000,0,7053926000,26769294000,0,748598000,14554384000,21508387000,0.6377901603,6954003000,0.2062076849,-748598000,6205405000,0.1840094401,797415000,5407990000,0.1603636204,12.25,12.03,441571000,449498000,https://www.sec.gov/Archives/edgar/data/1065280/000106528024000030/0001065280-24-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528024000030/nflx-20231231.htm,1.0
2022-12-31,NFLX,USD,0001065280,2023-01-26,2023-01-26 16:03:50,2022,FY,31615550000,19168285000,12447265000,0.3937070524,2711041000.0,1572891000,2530502000,4103393000,0,6814434000,25982719000,337310000,706212000,14362814000,20332955000,0.6431314654,5632831000,0.1781664719,-368902000,5263929000,0.1664980998,772005000,4491924000,0.1420795779,10.1,9.95,444698000,451290000,https://www.sec.gov/Archives/edgar/data/1065280/000106528023000035/0001065280-23-000035-index.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528023000035/nflx-20221231.htm,1.0
2021-12-31,NFLX,USD,0001065280,2022-01-27,2022-01-27 17:03:33,2021,FY,29697844000,17332683000,12365161000,0.4163656123,2273885000.0,1351621000,2545146000,3896767000,0,6170652000,23503335000,411214000,765620000,12438779000,19044502000,0.6412755754,6194509000,0.2085844683,-354406000,5840103000,0.19665074,723875000,5116228000,0.172276075,11.55,11.24,443155000,455372000,https://www.sec.gov/Archives/edgar/data/1065280/000106528022000036/0001065280-22-000036-index.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528022000036/nflx-20211231.htm,1.0
2020-12-31,NFLX,USD,0001065280,2021-01-28,2021-01-28 16:21:59,2020,FY,24996056000,15276319000,9719737000,0.3888508251,1829600000.0,1076486000,2228362000,3304848000,0,5134448000,20410767000,725940000,1385940000,10922622000,15507911000,0.6204143166,4585289000,0.1834404996,-1385940000,3199349000,0.1279941524,437954000,2761395000,0.1104732283,6.26,6.08,440922000,454208000,https://www.sec.gov/Archives/edgar/data/1065280/000106528021000040/0001065280-21-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528021000040/nflx-20201231.htm,1.0
2019-12-31,NFLX,USD,0001065280,2020-01-29,2020-01-29 16:03:25,2019,FY,20156447000,12440213000,7716234000,0.3828171701,1545149000.0,914369000,2652462000,3566831000,0,5111980000,17552193000,84000000,626023000,9319826000,12008080000,0.5957438828,2604254000,0.1292020365,-542023000,2062231000,0.1023112357,195315000,1866916000,0.0926212839,4.26,4.13,437799000,451765000,https://www.sec.gov/Archives/edgar/data/1065280/000106528020000040/0001065280-20-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1065280/000106528020000040/form10kq419.htm,1.0
2023-12-31,TMUS,USD,0001283699,2024-02-02,2024-02-02 16:07:53,2023,FY,78558000000,32671000000,45887000000,0.5841161944,0.0,18811000000,2500000000,21311000000,10310000000,31621000000,64292000000,0,-3335000000,12818000000,13955000000,0.1776394511,14266000000,0.1815983095,-3267000000,10999000000,0.1400112019,-2682000000,8317000000,0.1058708216,7.02,6.93,1185121562,1200286264,https://www.sec.gov/Archives/edgar/data/1283699/000128369924000008/0001283699-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1283699/000128369924000008/tmus-20231231.htm,1.0
2022-12-31,TMUS,USD,0001283699,2023-02-14,2023-02-14 16:03:54,2022,FY,79571000000,36206000000,43365000000,0.544984982,0.0,19307000000,2300000000,21607000000,13651000000,35258000000,71464000000,3364000000,3364000000,13651000000,21725000000,0.2730266052,6543000000,0.0822284501,-3397000000,3146000000,0.0395370173,556000000,2590000000,0.0325495469,2.07,2.06,1249763934,1255376769,https://www.sec.gov/Archives/edgar/data/1283699/000128369923000016/0001283699-23-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1283699/000128369923000016/tmus-20221231.htm,1.0
2021-12-31,TMUS,USD,0001283699,2022-02-11,2022-02-11 16:09:17,2021,FY,80118000000,36605000000,43513000000,0.5431114107,0.0,18038000000,2200000000,20238000000,16383000000,36621000000,73226000000,20000000,3362000000,16383000000,23096000000,0.2882747947,6892000000,0.0860231159,-3541000000,3351000000,0.0418258069,327000000,3024000000,0.0377443271,2.42,2.41,1247154988,1254769926,https://www.sec.gov/Archives/edgar/data/1283699/000128369922000018/0001283699-22-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1283699/000128369922000018/tmus-20211231.htm,1.0
2020-12-31,TMUS,USD,0001283699,2021-02-23,2021-02-23 16:08:26,2020,FY,68397000000,28266000000,40131000000,0.5867362604,200000000.0,17126000000,1800000000,18926000000,14151000000,33077000000,61343000000,29000000,2730000000,14151000000,20829000000,0.3045309005,6636000000,0.0970217992,-3106000000,3530000000,0.0516104508,786000000,3064000000,0.0447972864,2.68,2.65,1144206326,1154749428,https://www.sec.gov/Archives/edgar/data/1283699/000128369921000039/0001283699-21-000039-index.htm,https://www.sec.gov/Archives/edgar/data/1283699/000128369921000039/tmus-20201231.htm,1.0
2019-12-31,TMUS,USD,0001283699,2020-02-06,2020-02-06 16:08:16,2019,FY,44998000000,18521000000,26477000000,0.5884039291,0.0,12539000000,1600000000,14139000000,6616000000,20755000000,39276000000,24000000,1135000000,6616000000,12354000000,0.2745455354,5722000000,0.1271612072,-1119000000,4603000000,0.1022934353,1135000000,3468000000,0.077070092,4.05,4.01,855725625,865032589,https://www.sec.gov/Archives/edgar/data/1283699/000128369920000026/0001283699-20-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1283699/000128369920000026/tmus-20191231.htm,1.0
2023-12-30,AMD,USD,0000002488,2024-01-31,2024-01-31 17:16:39,2023,FY,22680000000,11278000000,11402000000,0.5027336861,5872000000.0,1657000000,695000000,2352000000,-8000000,10994000000,22272000000,100000000,106000000,3453000000,3854000000,0.1699294533,401000000,0.017680776,91000000,492000000,0.0216931217,-346000000,854000000,0.037654321,0.53,0.53,1614000604,1625000000,https://www.sec.gov/Archives/edgar/data/2488/000000248824000012/0000002488-24-000012-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248824000012/amd-20231230.htm,1.0
2022-12-31,AMD,USD,0000002488,2023-02-27,2023-02-27 16:20:39,2022,FY,23601000000,11550000000,12051000000,0.510613957,5005000000.0,1653000000,683000000,2336000000,5000000,10830000000,22380000000,23000000,88000000,3436000000,4700000000,0.1991441041,1264000000,0.0535570527,-80000000,1184000000,0.0501673658,-122000000,1320000000,0.0559298335,0.85,0.84,1571428571,1571000000,https://www.sec.gov/Archives/edgar/data/2488/000000248823000047/0000002488-23-000047-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248823000047/amd-20221231.htm,1.0
2021-12-25,AMD,USD,0000002488,2022-02-03,2022-02-03 17:22:50,2021,FY,16434000000,8505000000,7929000000,0.482475356,2845000000.0,870000000,578000000,1448000000,-2000000,4228000000,12733000000,26000000,34000000,407000000,4055000000,0.246744554,3648000000,0.2219788244,21000000,3669000000,0.223256663,513000000,3162000000,0.1924059876,2.61,2.57,1230350194,1229000000,https://www.sec.gov/Archives/edgar/data/2488/000000248822000016/0000002488-22-000016-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248822000016/amd-20211225.htm,1.0
2020-12-26,AMD,USD,0000002488,2021-01-29,2021-01-29 17:24:00,2020,FY,9763000000,5416000000,4347000000,0.4452524839,1983000000.0,681000000,314000000,995000000,-3000000,3028000000,8444000000,39000000,47000000,312000000,1681000000,0.1721806822,1369000000,0.140223292,-94000000,1275000000,0.130595104,-1210000000,2490000000,0.255044556,2.1,2.06,1206515766,1207000000,https://www.sec.gov/Archives/edgar/data/2488/000162828021001185/0001628280-21-001185-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000162828021001185/amd-20201226.htm,1.0
2019-12-28,AMD,USD,0000002488,2020-02-04,2020-02-04 17:21:47,2019,FY,6731000000,3863000000,2868000000,0.4260882484,1547000000.0,533000000,217000000,750000000,-165000000,2417000000,6280000000,79000000,94000000,222000000,853000000,0.1267270836,631000000,0.0937453573,-259000000,372000000,0.0552666766,31000000,341000000,0.0506611202,0.31,0.3,1136666666,1120000000,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/0000002488-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/2488/000000248820000008/amdform10-kfy2019.htm,1.0
2024-07-27,CSCO,USD,0000858877,2024-09-05,2024-09-05 16:41:20,2024,FY,53803000000,19673000000,34130000000,0.6343512444,7983000000.0,2813000000,10364000000,13177000000,-140000000,21160000000,40833000000,1365000000,1006000000,2507000000,15477000000,0.2876605394,12970000000,0.2410646246,-736000000,12234000000,0.2273850901,1914000000,10320000000,0.1918108656,2.55,2.54,4043000000,4062000000,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/0000858877-24-000017-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/csco-20240727.htm,1.0
2023-07-29,CSCO,USD,0000858877,2023-09-07,2023-09-07 16:30:09,2023,FY,56998000000,21245000000,35753000000,0.6272676234,7551000000.0,2478000000,9880000000,12358000000,-248000000,20191000000,41436000000,962000000,427000000,1726000000,18002000000,0.3158356434,15031000000,0.2637110074,-779000000,15318000000,0.2687462718,2705000000,12613000000,0.2212884663,3.08,3.07,4093000000,4105000000,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/0000858877-23-000023-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/csco-20230729.htm,1.0
2022-07-30,CSCO,USD,0000858877,2022-09-08,2022-09-08 16:47:54,2022,FY,51557000000,19309000000,32248000000,0.6254824757,6774000000.0,2101000000,9085000000,11186000000,313000000,18273000000,37582000000,476000000,360000000,1957000000,16800000000,0.3258529395,13969000000,0.27094284,508000000,14477000000,0.2807960122,2665000000,11812000000,0.2291056501,2.83,2.82,4170000000,4192000000,https://www.sec.gov/Archives/edgar/data/858877/000085887722000013/0000858877-22-000013-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887722000013/csco-20220730.htm,1.0
2021-07-31,CSCO,USD,0000858877,2021-09-09,2021-09-09 16:39:49,2021,FY,49818000000,17924000000,31894000000,0.6402103657,6549000000.0,2152000000,9259000000,11411000000,215000000,18175000000,36099000000,618000000,434000000,1862000000,16444000000,0.3300814966,12833000000,0.2575976555,429000000,13262000000,0.2662090008,2671000000,10591000000,0.2125938416,2.51,2.5,4222000000,4236000000,https://www.sec.gov/Archives/edgar/data/858877/000085887721000013/0000858877-21-000013-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887721000013/csco-20210731.htm,1.0
2020-07-25,CSCO,USD,0000858877,2020-09-03,2020-09-03 17:05:55,2020,FY,49301000000,17618000000,31683000000,0.6426441654,6347000000.0,1925000000,9169000000,11094000000,141000000,17582000000,35200000000,920000000,585000000,1808000000,16844000000,0.3416563559,13620000000,0.2762621448,350000000,13970000000,0.2833613923,2756000000,11214000000,0.2274598893,2.65,2.64,4236000000,4254000000,https://www.sec.gov/Archives/edgar/data/858877/000085887720000010/0000858877-20-000010-index.htm,https://www.sec.gov/Archives/edgar/data/858877/000085887720000010/csco-2020725x10k.htm,1.0
2023-12-30,PEP,USD,0000077476,2024-02-09,2024-02-08 17:58:51,2023,FY,91468000000,41640000000,49828000000,0.5447588228,804000000.0,13837000000,21100000000,34937000000,250000000,35741000000,77381000000,0,819000000,2948000000,17035000000,0.1862399965,14087000000,0.1540101456,-2670000000,11417000000,0.124819609,2262000000,9074000000,0.0992040932,6.59,6.56,1376000000,1383000000,https://www.sec.gov/Archives/edgar/data/77476/000007747624000008/0000077476-24-000008-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747624000008/pep-20231230.htm,1.0
2022-12-31,PEP,USD,0000077476,2023-02-09,2023-02-08 18:06:37,2022,FY,86403000000,40281000000,46122000000,0.5338009097,771000000.0,13285000000,20200000000,33485000000,132000000,34256000000,74537000000,0,939000000,2763000000,14629000000,0.1693112508,11866000000,0.1373331944,-1161000000,10705000000,0.123896161,1727000000,8910000000,0.1031214194,6.46,6.42,1380000000,1387000000,https://www.sec.gov/Archives/edgar/data/77476/000007747623000007/0000077476-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747623000007/pep-20221231.htm,1.0
2021-12-25,PEP,USD,0000077476,2022-02-10,2022-02-09 18:03:39,2021,FY,79468000000,36932000000,42536000000,0.5352594755,752000000.0,11537000000,18800000000,30337000000,522000000,31089000000,68021000000,0,1863000000,2710000000,14157000000,0.1781471787,11447000000,0.1440454019,-1626000000,9821000000,0.1235843358,2142000000,7618000000,0.0958624855,5.51,5.48,1382000000,1389000000,https://www.sec.gov/Archives/edgar/data/77476/000007747622000010/0000077476-22-000010-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747622000010/pep-20211225.htm,1.0
2020-12-26,PEP,USD,0000077476,2021-02-11,2021-02-10 17:41:49,2020,FY,70372000000,31797000000,38575000000,0.5481583584,719000000.0,11995000000,16500000000,28495000000,117000000,28495000000,60292000000,0,1128000000,2548000000,12745000000,0.1811089638,10080000000,0.1432387882,-1011000000,9069000000,0.1288722787,1894000000,7120000000,0.1011766043,5.14,5.11,1385000000,1392000000,https://www.sec.gov/Archives/edgar/data/77476/000007747621000007/0000077476-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747621000007/pep-20201226.htm,1.0
2019-12-28,PEP,USD,0000077476,2020-02-13,2020-02-13 06:09:23,2019,FY,67161000000,30132000000,37029000000,0.5513467637,711000000.0,11138000000,15600000000,26738000000,-44000000,26738000000,56870000000,200000000,935000000,2432000000,12879000000,0.1917630768,10291000000,0.1532288084,-979000000,9312000000,0.1386518962,1959000000,7314000000,0.1089024881,5.23,5.2,1399000000,1407000000,https://www.sec.gov/Archives/edgar/data/77476/000007747620000015/0000077476-20-000015-index.htm,https://www.sec.gov/Archives/edgar/data/77476/000007747620000015/pepsico201910-k.htm,1.0
2023-12-31,LIN,USD,0001707925,2024-02-28,2024-02-28 09:56:28,2023,FY,32854000000,17492000000,15362000000,0.4675838558,146000000.0,1801000000,1330000000,3131000000,12000000,7093000000,24585000000,213000000,413000000,3816000000,12310000000,0.3746880136,8024000000,0.244232057,-81000000,7988000000,0.2431363,1814000000,6199000000,0.1886832654,12.7,12.59,488191000,492290000,https://www.sec.gov/Archives/edgar/data/1707925/000162828024007424/0001628280-24-007424-index.htm,https://www.sec.gov/Archives/edgar/data/1707925/000162828024007424/lin-20231231.htm,1.0
2022-12-31,LIN,USD,0001707925,2023-02-28,2023-02-28 13:10:13,2022,FY,33364000000,19450000000,13914000000,0.4170363266,143000000.0,1812000000,1295000000,3107000000,4204000000,7454000000,26904000000,152000000,63000000,4204000000,9810000000,0.2940294929,5369000000,0.1609219518,174000000,5543000000,0.1661371538,1434000000,4147000000,0.124295648,8.3,8.23,499736000,504038000,https://www.sec.gov/Archives/edgar/data/1707925/000162828023005434/0001628280-23-005434-index.htm,https://www.sec.gov/Archives/edgar/data/1707925/000162828023005434/lin-20221231.htm,1.0
2021-12-31,LIN,USD,0001707925,2022-02-28,2022-02-28 14:42:30,2021,FY,30793000000,17543000000,13250000000,0.430292599,143000000.0,1847000000,1342000000,3189000000,4635000000,7967000000,25510000000,40000000,77000000,4635000000,9811000000,0.3186113727,4984000000,0.161854967,115000000,5099000000,0.165589582,1262000000,3826000000,0.1242490176,7.4,7.33,516896000,521875000,https://www.sec.gov/Archives/edgar/data/1707925/000162828022004180/0001628280-22-004180-index.htm,https://www.sec.gov/Archives/edgar/data/1707925/000162828022004180/lin-20211231.htm,1.0
2020-12-31,LIN,USD,0001707925,2021-03-01,2021-03-01 13:29:25,2020,FY,27243000000,15383000000,11860000000,0.4353411886,152000000.0,1890000000,1303000000,3193000000,4626000000,7971000000,23354000000,55000000,115000000,4626000000,8125000000,0.2982417502,3322000000,0.1219395808,62000000,3384000000,0.1242153948,847000000,2501000000,0.091803399,4.75,4.71,526736000,531157000,https://www.sec.gov/Archives/edgar/data/1707925/000162828021003574/0001628280-21-003574-index.htm,https://www.sec.gov/Archives/edgar/data/1707925/000162828021003574/lin-20201231.htm,1.0
